StockCode,Description,Revenue,TotalQuantitySold,InventoryTurnover,ABC_Class,XYZ_Class,ABC_XYZ_Class,ReorderPriority,DeadStockRisk,Recommendation
85230G,ORANGE VOTIVE CANDLE,182.64,696,31.636363636363637,C,X,CX,Low,0,Low-value stable demand; keep minimal stock
16053,POPART COL BALLPOINT PEN ASST,182.58,4298,537.25,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
72799D,BLUE PILLAR CANDLE SILVER FLOCK,182.15,65,5.0,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
85128,PLANTPOT SINGLE HOOK PISTACHIO,182.09,165,82.5,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
21403,BLUE EGG  SPOON,181.86,433,12.027777777777779,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
84464,S/60 PINK FLUFFY CHICKS IN BOX,181.65,83,9.222222222222221,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
37379B,BLUE CHERRY BLOSSOM CUP & SAUCER,181.5,1122,374.0,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
20980,36 PENCILS TUBE POSY,181.25,145,5.0,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,181.22,122,8.714285714285714,C,Y,CY,Low,0,Low-value variable demand; periodic review
46000U,POLYESTER FILLER PAD 30CMx30CM,180.0,144,6.0,C,Y,CY,Low,0,Low-value variable demand; periodic review
20839,FRENCH PAISLEY CUSHION COVER ,179.95000000000002,61,5.083333333333333,C,X,CX,Low,0,Low-value stable demand; keep minimal stock
84962,SET/3 COLOUR PAINTED KASHMIRI STOOL,179.85000000000002,3,1.5,C,X,CX,Low,0,Low-value stable demand; keep minimal stock
21132,SILVER STANDING GNOME   ,178.5,42,3.230769230769231,C,Y,CY,Low,0,Low-value variable demand; periodic review
85088,CANDY SPOT HAND BAG,178.5,85,3.5416666666666665,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
37506,NEW ENGLAND MILK JUG W GIFT BOX,178.5,30,1.3636363636363635,C,Y,CY,Low,0,Low-value variable demand; periodic review
90196A,PURPLE GEMSTONE NECKLACE 45CM,178.5,14,2.3333333333333335,C,Y,CY,Low,0,Low-value variable demand; periodic review
21208,PASTEL COLOUR HONEYCOMB FAN,178.2,108,5.684210526315789,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
85131D,BEADED CRYSTAL HEART PINK\ON STICK,177.85,389,20.473684210526315,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
35838A,S/6 MULTICOLOUR ORNAMENETAL CANDLE,177.6,172,12.285714285714286,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
85169D,PINK LOVE BIRD CANDLE,177.5,142,6.173913043478261,C,Y,CY,Low,0,Low-value variable demand; periodic review
84951A,S/4 PISTACHIO LOVEBIRD COASTERS,177.0,100,7.6923076923076925,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
84985B,SET OF 72 BLACK PAPER DOILIES ,176.89999999999998,122,6.777777777777778,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
84725,FREESTYLE CANVAS ART PICTURE,176.85,93,9.3,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
84913B,MINT GREEN ROSE TOWEL,176.70000000000002,38,3.4545454545454546,C,Y,CY,Low,0,Low-value variable demand; periodic review
84966A,PINK KASHMIRI BOXED MIRROR,176.0,12,4.0,C,Y,CY,Low,0,Low-value variable demand; periodic review
21018,BIRD BOX CHRISTMAS TREE DECORATION,175.95,207,6.67741935483871,C,Y,CY,Low,0,Low-value variable demand; periodic review
20827,GOLD APERITIF GLASS,175.04000000000002,85,14.166666666666666,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,174.25,41,2.5625,C,Y,CY,Low,0,Low-value variable demand; periodic review
35793,S/3 PUPPIES CHRISTMAS DECORATIONS,174.05,101,20.2,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
78033,FLAG OF ST GEORGE CHAIR,173.4,36,6.0,C,Y,CY,Low,0,Low-value variable demand; periodic review
90192,JADE DROP EARRINGS W FILIGREE,173.25,35,3.1818181818181817,C,Y,CY,Low,0,Low-value variable demand; periodic review
90081A,LILY BROOCH AMETHYST COLOUR,173.25,35,2.3333333333333335,C,Y,CY,Low,0,Low-value variable demand; periodic review
90070,RUBY GLASS CLUSTER BRACELET,172.55,29,4.142857142857143,C,Y,CY,Low,0,Low-value variable demand; periodic review
90145,SILVER HOOP EARRINGS WITH FLOWER,172.55,29,2.4166666666666665,C,Y,CY,Low,0,Low-value variable demand; periodic review
20869,GOLD FABRIC MIRROR,172.53,321,22.928571428571427,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
84876B,GREEN HEART COMPACT MIRROR,172.5,126,18.0,C,Y,CY,Low,0,Low-value variable demand; periodic review
84800S,SMALL WHITE/PINK ROSE ART FLOWER,171.97,281,31.22222222222222,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
84706C,PINK FLOCK TABLE CLOCK ,170.8,84,21.0,C,Y,CY,Low,0,Low-value variable demand; periodic review
21167,WHITE SAGE INCENSE,170.58,848,35.333333333333336,C,Y,CY,Low,0,Low-value variable demand; periodic review
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,170.4,64,7.111111111111111,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
84706B,FAIRY CAKES TABLE CLOCK,170.04999999999998,19,2.375,C,X,CX,Low,0,Low-value stable demand; keep minimal stock
22976,CIRCUS PARADE CHILDRENS EGG CUP ,170.0,136,15.11111111111111,C,X,CX,Low,0,Low-value stable demand; keep minimal stock
47347B,BLUE FLOWER T-LIGHT HOLDER,169.72,236,33.714285714285715,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,169.05000000000004,79,39.5,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
35967,FOLK ART METAL STAR T-LIGHT HOLDER,168.66,429,14.3,C,Y,CY,Low,0,Low-value variable demand; periodic review
17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,168.29999999999998,162,14.727272727272727,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
85205A,IVORY FELT EASTER RABBIT GARLAND,168.29999999999998,66,4.125,C,Y,CY,Low,0,Low-value variable demand; periodic review
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,168.15,67,2.68,C,Y,CY,Low,0,Low-value variable demand; periodic review
16043,POP ART PUSH DOWN RUBBER ,167.28,2044,204.4,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
22330,72 ROUND PINK DOILIES,166.75,115,8.214285714285714,C,Y,CY,Low,0,Low-value variable demand; periodic review
84563B,BLUE & WHITE BREAKFAST TRAY,166.6,28,1.6470588235294117,C,X,CX,Low,0,Low-value stable demand; keep minimal stock
21025,SPACE FROG,166.25,133,6.65,C,Y,CY,Low,0,Low-value variable demand; periodic review
21102,"CANDLE IN JAR COLLAGE , VANILLA",165.75,65,5.416666666666667,C,Y,CY,Low,0,Low-value variable demand; periodic review
90082A,DIAMANTE BOW BROOCH GREEN COLOUR,165.1,26,2.3636363636363638,C,Y,CY,Low,0,Low-value variable demand; periodic review
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,165.01999999999998,182,20.22222222222222,C,Y,CY,Low,0,Low-value variable demand; periodic review
85169B,BLACK LOVE BIRD CANDLE,165.0,132,5.739130434782608,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
90146,FINE SILVER NECKLACE W PASTEL FLOWE,165.0,22,2.2,C,X,CX,Low,0,Low-value stable demand; keep minimal stock
84526,GIANT BLACK SUNGLASSES,163.79999999999998,84,2.8,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
90122B,JADE CRYSTAL+GLASS BRACELET,163.35000000000002,33,2.5384615384615383,C,Y,CY,Low,0,Low-value variable demand; periodic review
79190A,RETRO PLASTIC 70'S TRAY,162.54,387,9.675,C,Y,CY,Low,0,Low-value variable demand; periodic review
90032,IVORY SHELL HEART NECKLACE,162.5,26,1.8571428571428572,C,X,CX,Low,0,Low-value stable demand; keep minimal stock
20826,SILVER APERITIF GLASS,162.32000000000002,79,13.166666666666666,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
84529A,PINK KNITTED KIDS RUCKSACK,162.0,24,2.4,C,Y,CY,Low,0,Low-value variable demand; periodic review
90209A,PURPLE ENAMEL+GLASS HAIR COMB,161.7,89,14.833333333333334,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
47591A,CAROUSEL DES CHILD'S APRON,161.7,98,2.8823529411764706,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
90210B,CLEAR ACRYLIC FACETED BANGLE,161.50000000000003,58,4.461538461538462,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
21401,BLUE PUDDING SPOON,161.28,384,12.8,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
82011C,BATHROOM SCALES FOOTPRINTS IN SAND,159.7,46,1.9166666666666667,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
84086C,PINK/PURPLE RETRO RADIO,159.3,54,3.6,C,Y,CY,Low,0,Low-value variable demand; periodic review
85185C,COW  SOCK PUPPET,159.3,54,2.4545454545454546,C,Y,CY,Low,0,Low-value variable demand; periodic review
90124B,BLUE MURANO TWIST NECKLACE,159.2,16,2.0,C,Y,CY,Low,0,Low-value variable demand; periodic review
85165,CANDY PINK FRENCH BOUDOIR CLOCK,159.2,16,1.4545454545454546,C,X,CX,Low,0,Low-value stable demand; keep minimal stock
35638B,PINK/BLUE STRING CURTAIN ,159.05,59,14.75,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
85129B,BEADED CRYSTAL HEART GREEN SMALL,158.97,129,5.863636363636363,C,Y,CY,Low,0,Low-value variable demand; periodic review
22864,MUG AND COASTER SET RED CIRCLES,158.76,378,189.0,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
84926C,FAIRY CAKES TILE COASTER,158.75,127,7.9375,C,Y,CY,Low,0,Low-value variable demand; periodic review
21193,WHITE HONEYCOMB PAPER FAN ,158.36,84,6.0,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
90087,CRYSTAL SEA HORSE PHONE CHARM,158.1,186,16.90909090909091,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
10123G,ARMY CAMO WRAPPING TAPE,157.18,2246,204.1818181818182,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
17178,FLAT PALM T-LIGHT HOLDER,156.65,133,5.782608695652174,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
35818B,"ACRYLIC JEWEL ICICLE, BLUE",156.6,372,74.4,C,Y,CY,Low,0,Low-value variable demand; periodic review
84510C,SET OF 4 POLKADOTS COASTERS,156.2,128,3.657142857142857,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
82585,SWEET VALENCIA CANDLE+CUP,155.88,132,7.764705882352941,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,155.35,13,1.625,C,X,CX,Low,0,Low-value stable demand; keep minimal stock
84927D,LA PALMIERA TILE HOOK,155.22,905,69.61538461538461,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
21698,MOCK LOBSTER FRIDGE MAGNET,154.26999999999998,187,7.1923076923076925,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
84422,PINK/BLUE DISC/MIRROR STRING,153.9,198,11.647058823529411,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
84855,BLOKEY SILVER TOOL SET,153.45000000000002,31,3.4444444444444446,C,Y,CY,Low,0,Low-value variable demand; periodic review
35809B,ENAMEL BLUE RIM TEA CONTAINER,153.3,73,4.5625,C,Y,CY,Low,0,Low-value variable demand; periodic review
84029D,LEOPARD PRINT HOT WATER BOTTLE,153.3,46,5.111111111111111,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
90029,NEW BAROQUE SMALL NECKLACE BLACK,153.0,18,2.25,C,Y,CY,Low,0,Low-value variable demand; periodic review
90196B,BLACK GEMSTONE NECKLACE 45CM,153.0,12,2.0,C,Y,CY,Low,0,Low-value variable demand; periodic review
84313C,ORANGE TV TRAY TABLE ,153.0,36,1.565217391304348,C,X,CX,Low,0,Low-value stable demand; keep minimal stock
79190D,RETRO PLASTIC DAISY TRAY,152.88,364,7.583333333333333,C,Y,CY,Low,0,Low-value variable demand; periodic review
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,152.85,115,28.75,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
84576,BLUE CAT BISCUIT BARREL PINK HEART,152.85,27,2.4545454545454546,C,Y,CY,Low,0,Low-value variable demand; periodic review
82011B,BATHROOM SCALES RUBBER DUCKS,152.2,44,2.2,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
84706F,RED PEONY TABLE CLOCK,152.14999999999998,17,2.8333333333333335,C,Y,CY,Low,0,Low-value variable demand; periodic review
48175,DOOR MAT CAMOUFLAGE,152.0,38,38.0,C,X,CX,Low,0,Low-value stable demand; keep minimal stock
71270,PHOTO CLIP LINE,151.25,121,5.260869565217392,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
84192,ASSORTED COLOUR METAL CAT ,151.1,130,9.285714285714286,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
90186A,AMETHYST HOOP EARRING FLORAL LEAF,150.45000000000002,51,3.923076923076923,C,Y,CY,Low,0,Low-value variable demand; periodic review
82093,HEART SHAPE BUTTON FRAME ,150.0,100,16.666666666666668,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
17011A,ORIGAMI VANILLA INCENSE+FLOWER ,150.0,254,42.333333333333336,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
21028,NINJA RABBIT BLACK,149.35,121,7.117647058823529,C,Y,CY,Low,0,Low-value variable demand; periodic review
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,149.20999999999998,137,12.454545454545455,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
82587,TEXRIO TOMATOES CANDLE+CUP,149.19,123,4.555555555555555,C,Y,CY,Low,0,Low-value variable demand; periodic review
17108D,FLOWER FAIRY SUMMER BOUQUET SACHET,149.1,355,16.136363636363637,C,Y,CY,Low,0,Low-value variable demand; periodic review
84661B,BLACK SQUARE TABLE CLOCK,148.8,112,8.615384615384615,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
90161A,ANT COPPER RED BOUDICCA BRACELET,148.5,30,3.75,C,Y,CY,Low,0,Low-value variable demand; periodic review
90159,COTE D'AZURE NECKLACE,148.5,30,2.3076923076923075,C,Y,CY,Low,0,Low-value variable demand; periodic review
21373,MIRRORED WALL ART SNOWFLAKES,147.9,122,11.090909090909092,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
84720,DOT MATRIX CANVAS ART PICTURE,147.05,35,17.5,C,X,CX,Low,0,Low-value stable demand; keep minimal stock
90040B,MURANO STYLE GLASS BRACELET BLACK,147.0,42,3.0,C,X,CX,Low,0,Low-value stable demand; keep minimal stock
90210A,GREY ACRYLIC FACETED BANGLE,146.75,53,5.888888888888889,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,146.28,196,7.538461538461538,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
90002A,FLOWER BURST SILVER RING OPAL,146.25,39,2.7857142857142856,C,Y,CY,Low,0,Low-value variable demand; periodic review
84870C,GREEN GEISHA GIRL ,146.25,39,3.0,C,Y,CY,Low,0,Low-value variable demand; periodic review
84870B,BLUE GEISHA GIRL ,146.25,39,2.6,C,Y,CY,Low,0,Low-value variable demand; periodic review
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,146.25,117,4.5,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
85024C,PINK SMALL JEWELLED PHOTOFRAME,145.2,88,2.6666666666666665,C,Y,CY,Low,0,Low-value variable demand; periodic review
35980C,REDWHITE STRIPE SCANDINAVIAN HEART ,145.16,382,15.916666666666666,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
21226,POCKET MIRROR WOODLAND,145.0,116,6.823529411764706,C,Y,CY,Low,0,Low-value variable demand; periodic review
20672,PINK TEATIME PRINT BOWL,145.0,116,6.105263157894737,C,Y,CY,Low,0,Low-value variable demand; periodic review
84247K,"FOLK ART GREETING CARD,pack/12",144.55,49,3.2666666666666666,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
79161A,ST GEORGE SET OF 10 PARTY LIGHTS,144.55,49,3.769230769230769,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
84313A,PINK TV TRAY TABLE ,144.5,34,2.125,C,Y,CY,Low,0,Low-value variable demand; periodic review
16052,TEATIME PUSH DOWN RUBBER,144.06,343,22.866666666666667,C,X,CX,Low,0,Low-value stable demand; keep minimal stock
47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,143.75,115,4.107142857142857,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
21881,CUTE CATS TAPE,143.65,221,10.523809523809524,C,Y,CY,Low,0,Low-value variable demand; periodic review
84564,6 SEGMENT COLOURED SNACK BOWL ,143.1,18,2.0,C,Y,CY,Low,0,Low-value variable demand; periodic review
16202E,BLACK PHOTO ALBUM ,143.1,66,6.6,C,Y,CY,Low,0,Low-value variable demand; periodic review
21353,SILVER SLEIGHBELL  WREATH,143.1,18,3.6,C,Y,CY,Low,0,Low-value variable demand; periodic review
20801,LARGE PINK GLASS SUNDAE DISH,142.79999999999998,56,3.7333333333333334,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
84926E,FLOWERS TILE COASTER,142.5,114,10.363636363636363,C,Y,CY,Low,0,Low-value variable demand; periodic review
82553,POP'S GREASY SPOON METAL SIGN,141.9,86,6.142857142857143,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
21032,SPACE CADET WHITE,141.85,115,6.388888888888889,C,Y,CY,Low,0,Low-value variable demand; periodic review
37422,WHITE WITH BLACK CATS BOWL,141.68,344,14.333333333333334,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
21306,SET/4 DAISY MIRROR MAGNETS,140.82,185,8.043478260869565,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
90185C,BLACK DIAMANTE EXPANDABLE RING,140.25,33,2.357142857142857,C,Y,CY,Low,0,Low-value variable demand; periodic review
37471,MULTICOLOUR DOTS PLATE,140.20000000000002,1372,457.3333333333333,C,Y,CY,Low,0,Low-value variable demand; periodic review
21884,CAKES AND BOWS GIFT  TAPE,139.85000000000002,217,9.041666666666666,C,Y,CY,Low,0,Low-value variable demand; periodic review
90035A,"PEARL & SHELL 42""NECKL. GREEN",139.75,13,1.8571428571428572,C,Y,CY,Low,1,Low-value variable demand; periodic review
84877B,GREEN ROUND COMPACT MIRROR,138.75,101,16.833333333333332,C,Y,CY,Low,0,Low-value variable demand; periodic review
20968,GREEN FLORAL FELTCRAFT SHOULDER BAG,138.75,37,3.3636363636363638,C,Y,CY,Low,1,Low-value variable demand; periodic review
90122A,PINK CRYSTAL+GLASS BRACELET,138.60000000000002,28,2.5454545454545454,C,Y,CY,Low,1,Low-value variable demand; periodic review
21194,PINK  HONEYCOMB PAPER FAN,138.24,67,3.7222222222222223,C,Y,CY,Low,0,Low-value variable demand; periodic review
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,137.88,68,5.666666666666667,C,Y,CY,Low,0,Low-value variable demand; periodic review
72754B,F FAIRY POTPOURRI CUSHIONS LAVENDER,137.54,170,24.285714285714285,C,Y,CY,Low,0,Low-value variable demand; periodic review
84709A,SILVER OVAL JEWELLED MIRROR,136.85,23,2.090909090909091,C,Y,CY,Low,1,Low-value variable demand; periodic review
21460,GREEN EASTER EGG HUNT START POST,136.5,70,6.363636363636363,C,Y,CY,Low,0,Low-value variable demand; periodic review
20795,LARGE BLUE PROVENCAL CERAMIC BALL,136.44,72,8.0,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
35824P,"HANGING FLOWERS+MIRROR,PINK",136.44,324,108.0,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
90185B,AMETHYST DIAMANTE EXPANDABLE RING,136.0,32,2.909090909090909,C,Y,CY,Low,1,Low-value variable demand; periodic review
84429A,MEDIUM PINK BUDDHA HEAD ,135.70000000000002,46,3.5384615384615383,C,Y,CY,Low,1,Low-value variable demand; periodic review
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,135.7,38,3.8,C,Z,CZ,Very Low,1,Low-value unstable demand; consider clearance or discontinuation
20952,PORCELAIN CHERUB BELL SMALL,135.24,322,16.94736842105263,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
21461,BLUE EASTER EGG HUNT START POST,134.54999999999998,69,4.6,C,Y,CY,Low,0,Low-value variable demand; periodic review
21015,DARK BIRD HOUSE TREE DECORATION,134.06,182,8.272727272727273,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
21030,SPACE CADET RED,132.45,109,6.055555555555555,C,Y,CY,Low,0,Low-value variable demand; periodic review
84927E,FLOWERS TILE HOOK,131.51999999999998,432,33.23076923076923,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
22977,DOLLY GIRL CHILDRENS EGG CUP,131.25,105,11.666666666666666,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
48179,DOOR MAT SWEET HOME,131.25,28,5.6,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
16216,LETTER SHAPE PENCIL SHARPENER,131.04000000000002,819,25.59375,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
90123A,PINK HEART OF GLASS BRACELET,130.9,22,2.2,C,Y,CY,Low,1,Low-value variable demand; periodic review
84555A,YELLOW VW BEETLE CERAMIC MONEY BOX,130.9,46,3.066666666666667,C,Z,CZ,Very Low,1,Low-value unstable demand; consider clearance or discontinuation
84925E,FLOWERS WALL THERMOMETER,130.05,75,25.0,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
90093,CLEAR CRYSTAL STAR PHONE CHARM,130.04999999999998,153,15.3,C,Y,CY,Low,0,Low-value variable demand; periodic review
22975,SPACEBOY CHILDRENS EGG CUP,130.0,104,11.555555555555555,C,Y,CY,Low,0,Low-value variable demand; periodic review
85131C,BEADED CRYSTAL HEART BLUE ON STICK,129.88,236,15.733333333333333,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
90129B,TURQUOISE GLASS TASSLE BAG CHARM ,129.8,44,3.6666666666666665,C,Z,CZ,Very Low,1,Low-value unstable demand; consider clearance or discontinuation
20899,VINTAGE NOTEBOOK RED ROSE,129.8,44,4.0,C,Z,CZ,Very Low,1,Low-value unstable demand; consider clearance or discontinuation
90201A,PURPLE ENAMEL FLOWER RING,129.8,44,4.888888888888889,C,X,CX,Low,0,Low-value stable demand; keep minimal stock
77079,DOLPHIN WINDMILL,129.32,61,6.1,C,Y,CY,Low,0,Low-value variable demand; periodic review
17011D,ORIGAMI ROSE INCENSE+FLOWER,129.3,207,103.5,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
79192A,RETRO PLASTIC 70'S TRAY,128.75,103,3.9615384615384617,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
90048,GREEN WITH METAL BAG CHARM,128.7,26,6.5,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
16119,FUNKY GIRL ADDRESS BOOK,128.21,271,45.166666666666664,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
84255B,ORANGE COCKTAIL GLASS LAMP,128.10000000000002,61,4.6923076923076925,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
72140E,BEST DAD CANDLE LETTERS,127.85999999999999,186,10.333333333333334,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
90175B,PINK GLASS CHUNKY CHARM BRACELET,127.8,15,2.5,C,Y,CY,Low,1,Low-value variable demand; periodic review
22937,BAKING MOULD CHOCOLATE CUPCAKES,127.5,50,25.0,C,Y,CY,Low,0,Low-value variable demand; periodic review
90120C,GREEN MURANO TWIST BRACELET,127.5,30,3.3333333333333335,C,X,CX,Low,1,Low-value stable demand; keep minimal stock
84877A,PINK ROUND COMPACT MIRROR,127.5,34,2.6153846153846154,C,Z,CZ,Very Low,1,Low-value unstable demand; consider clearance or discontinuation
90191,SILVER LARIAT 40CM,127.5,10,1.4285714285714286,C,Y,CY,Low,1,Low-value variable demand; periodic review
84782B,BLACK 3 TIER GLASS PLATE STAND,127.5,10,1.6666666666666667,C,Y,CY,Low,1,Low-value variable demand; periodic review
90013D,PURPLE VINTAGE EARRINGS,127.5,34,4.25,C,Y,CY,Low,1,Low-value variable demand; periodic review
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",127.2,16,2.6666666666666665,C,Y,CY,Low,1,Low-value variable demand; periodic review
85018C,S/6 PAPER BOXES CURIOUS IMAGES ,127.2,36,9.0,C,Z,CZ,Very Low,0,Low-value unstable demand; consider clearance or discontinuation
90201B,BLACK ENAMEL FLOWER RING,126.85000000000002,43,5.375,C,X,CX,Low,0,Low-value stable demand; keep minimal stock
46137D,GREEN CHENILLE SHAGGY RUG,126.85,43,14.333333333333334,C,Y,CY,Low,0,Low-value variable demand; periodic review
82607E,GLASS BONBON JAR. D'AMANDES,126.25,101,4.809523809523809,C,Y,CY,Low,0,Low-value variable demand; periodic review
72812,LARGE ZINC/GLASS CANDLEHOLDER,126.0,60,5.454545454545454,C,X,CX,Low,0,Low-value stable demand; keep minimal stock
21402,RED  EGG  SPOON,125.58,299,8.08108108108108,C,Y,CY,Low,0,Low-value variable demand; periodic review
35921,EASTER BUNNY HANGING GARLAND,125.0,100,7.6923076923076925,C,Y,CY,Low,0,Low-value variable demand; periodic review
84916,HAND TOWEL PALE BLUE W FLOWERS,124.95,21,1.5,C,X,CX,Low,1,Low-value stable demand; keep minimal stock
84508C,BLUE CIRCLES DESIGN TEDDY,124.95,49,2.8823529411764706,C,Y,CY,Low,1,Low-value variable demand; periodic review
84461,12 PINK HEN+CHICKS IN BASKET,124.95,49,3.0625,C,Y,CY,Low,1,Low-value variable demand; periodic review
84622,PINK GINGHAM ROSE CUSHION COVER,124.95,21,3.5,C,Y,CY,Low,1,Low-value variable demand; periodic review
84559D,3D SHEET OF SEA WORLD STICKERS,124.94999999999999,147,5.25,C,Y,CY,Low,0,Low-value variable demand; periodic review
